params,h,decision
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,1
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,1
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,1
h=0.26,0.26,0
h=0.26,0.26,1
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,1
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,1
h=0.26,0.26,1
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,1
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,1
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,1
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,1
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,1
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,1
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,1
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.26,0.26,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,1
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,1
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
h=0.28,0.28,0
