"","params","delta","n","decision"
"14137","delta=0.4, n=25",0.4,25,0
"14138","delta=0.4, n=25",0.4,25,0
"14139","delta=0.4, n=25",0.4,25,0
"14140","delta=0.4, n=25",0.4,25,0
"14141","delta=0.4, n=25",0.4,25,1
"14142","delta=0.4, n=25",0.4,25,0
"14143","delta=0.4, n=25",0.4,25,0
"14144","delta=0.4, n=25",0.4,25,0
"14145","delta=0.4, n=25",0.4,25,1
"14146","delta=0.4, n=25",0.4,25,0
"14147","delta=0.4, n=25",0.4,25,1
"14148","delta=0.4, n=25",0.4,25,0
"14149","delta=0.4, n=25",0.4,25,0
"14150","delta=0.4, n=25",0.4,25,0
"14151","delta=0.4, n=25",0.4,25,0
"14152","delta=0.4, n=25",0.4,25,0
"14153","delta=0.4, n=25",0.4,25,0
"14154","delta=0.4, n=25",0.4,25,0
"14155","delta=0.4, n=25",0.4,25,0
"14156","delta=0.4, n=25",0.4,25,0
"14157","delta=0.4, n=25",0.4,25,0
"14158","delta=0.4, n=25",0.4,25,1
"14159","delta=0.4, n=25",0.4,25,0
"14160","delta=0.4, n=25",0.4,25,0
"14161","delta=0.4, n=25",0.4,25,0
"14162","delta=0.4, n=25",0.4,25,1
"14163","delta=0.4, n=25",0.4,25,1
"14164","delta=0.4, n=25",0.4,25,0
"14165","delta=0.4, n=25",0.4,25,1
"14166","delta=0.4, n=25",0.4,25,0
"14167","delta=0.4, n=25",0.4,25,1
"14168","delta=0.4, n=25",0.4,25,1
"14169","delta=0.4, n=25",0.4,25,1
"14170","delta=0.4, n=25",0.4,25,0
"14171","delta=0.4, n=25",0.4,25,1
"14172","delta=0.4, n=25",0.4,25,0
"14173","delta=0.4, n=25",0.4,25,0
"14174","delta=0.4, n=25",0.4,25,0
"14175","delta=0.4, n=25",0.4,25,0
"14176","delta=0.4, n=25",0.4,25,1
"14177","delta=0.4, n=25",0.4,25,1
"14178","delta=0.4, n=25",0.4,25,1
"14179","delta=0.4, n=25",0.4,25,0
"14180","delta=0.4, n=25",0.4,25,1
"14181","delta=0.4, n=25",0.4,25,0
"14182","delta=0.4, n=25",0.4,25,0
"14183","delta=0.4, n=25",0.4,25,0
"14184","delta=0.4, n=25",0.4,25,0
"14185","delta=0.4, n=25",0.4,25,0
"14186","delta=0.4, n=25",0.4,25,0
"14187","delta=0.4, n=25",0.4,25,0
"14188","delta=0.4, n=25",0.4,25,0
"14189","delta=0.4, n=25",0.4,25,1
"14190","delta=0.4, n=25",0.4,25,0
"14191","delta=0.4, n=25",0.4,25,0
"14192","delta=0.4, n=25",0.4,25,1
"14193","delta=0.4, n=25",0.4,25,0
"14194","delta=0.4, n=25",0.4,25,0
"14195","delta=0.4, n=25",0.4,25,0
"14196","delta=0.4, n=25",0.4,25,1
"14197","delta=0.4, n=25",0.4,25,0
"14198","delta=0.4, n=25",0.4,25,0
"14199","delta=0.4, n=25",0.4,25,0
"14200","delta=0.4, n=25",0.4,25,0
"14201","delta=0.4, n=25",0.4,25,0
"14202","delta=0.4, n=25",0.4,25,1
"14203","delta=0.4, n=25",0.4,25,1
"14204","delta=0.4, n=25",0.4,25,1
"14205","delta=0.4, n=25",0.4,25,1
"14206","delta=0.4, n=25",0.4,25,0
"14207","delta=0.4, n=25",0.4,25,0
"14208","delta=0.4, n=25",0.4,25,0
"14209","delta=0.4, n=25",0.4,25,0
"14210","delta=0.4, n=25",0.4,25,0
"14211","delta=0.4, n=25",0.4,25,0
"14212","delta=0.4, n=25",0.4,25,0
"14213","delta=0.4, n=25",0.4,25,0
"14214","delta=0.4, n=25",0.4,25,0
"14215","delta=0.4, n=25",0.4,25,0
"14216","delta=0.4, n=25",0.4,25,1
"14217","delta=0.4, n=25",0.4,25,0
"14218","delta=0.4, n=25",0.4,25,0
"14219","delta=0.4, n=25",0.4,25,1
"14220","delta=0.4, n=25",0.4,25,0
"14221","delta=0.4, n=25",0.4,25,1
"14222","delta=0.4, n=25",0.4,25,0
"14223","delta=0.4, n=25",0.4,25,0
"14224","delta=0.4, n=25",0.4,25,0
"14225","delta=0.4, n=25",0.4,25,0
"14226","delta=0.4, n=25",0.4,25,0
"14227","delta=0.4, n=25",0.4,25,0
"14228","delta=0.4, n=25",0.4,25,0
"14229","delta=0.4, n=25",0.4,25,0
"14230","delta=0.4, n=25",0.4,25,1
"14231","delta=0.4, n=25",0.4,25,1
"14232","delta=0.4, n=25",0.4,25,0
"14233","delta=0.4, n=25",0.4,25,1
"14234","delta=0.4, n=25",0.4,25,0
"14235","delta=0.4, n=25",0.4,25,0
"14236","delta=0.4, n=25",0.4,25,1
"14237","delta=0.4, n=25",0.4,25,0
"14238","delta=0.4, n=25",0.4,25,0
"14239","delta=0.4, n=25",0.4,25,1
"14240","delta=0.4, n=25",0.4,25,1
"14241","delta=0.4, n=25",0.4,25,0
"14242","delta=0.4, n=25",0.4,25,0
"14243","delta=0.4, n=25",0.4,25,1
"14244","delta=0.4, n=25",0.4,25,0
"14245","delta=0.4, n=25",0.4,25,0
"14246","delta=0.4, n=25",0.4,25,0
"14247","delta=0.4, n=25",0.4,25,0
"14248","delta=0.4, n=25",0.4,25,0
"14249","delta=0.4, n=25",0.4,25,1
"14250","delta=0.4, n=25",0.4,25,1
"14251","delta=0.4, n=25",0.4,25,1
"14252","delta=0.4, n=25",0.4,25,1
"14253","delta=0.4, n=25",0.4,25,0
"14254","delta=0.4, n=25",0.4,25,0
"14255","delta=0.4, n=25",0.4,25,0
"14256","delta=0.4, n=25",0.4,25,0
"14257","delta=0.4, n=25",0.4,25,0
"14258","delta=0.4, n=25",0.4,25,1
"14259","delta=0.4, n=25",0.4,25,0
"14260","delta=0.4, n=25",0.4,25,0
"14261","delta=0.4, n=25",0.4,25,0
"14262","delta=0.4, n=25",0.4,25,0
"14263","delta=0.4, n=25",0.4,25,0
"14264","delta=0.4, n=25",0.4,25,0
"14265","delta=0.4, n=25",0.4,25,0
"14266","delta=0.4, n=25",0.4,25,0
"14267","delta=0.4, n=25",0.4,25,1
"14268","delta=0.4, n=25",0.4,25,0
"14269","delta=0.4, n=25",0.4,25,0
"14270","delta=0.4, n=25",0.4,25,0
"14271","delta=0.4, n=25",0.4,25,0
"14272","delta=0.4, n=25",0.4,25,0
"14273","delta=0.4, n=25",0.4,25,0
"14274","delta=0.4, n=25",0.4,25,0
"14275","delta=0.4, n=25",0.4,25,0
"14276","delta=0.4, n=25",0.4,25,0
"14277","delta=0.4, n=25",0.4,25,0
"14278","delta=0.4, n=25",0.4,25,0
"14279","delta=0.4, n=25",0.4,25,0
"14280","delta=0.4, n=25",0.4,25,0
"14281","delta=0.4, n=25",0.4,25,0
"14282","delta=0.4, n=25",0.4,25,0
"14283","delta=0.4, n=25",0.4,25,0
"14284","delta=0.4, n=25",0.4,25,0
"14285","delta=0.4, n=25",0.4,25,0
"14286","delta=0.4, n=25",0.4,25,0
"14287","delta=0.4, n=25",0.4,25,0
"14288","delta=0.4, n=25",0.4,25,0
"14289","delta=0.4, n=25",0.4,25,0
"14290","delta=0.4, n=25",0.4,25,0
"14291","delta=0.4, n=25",0.4,25,0
"14292","delta=0.4, n=25",0.4,25,1
"14293","delta=0.4, n=25",0.4,25,1
"14294","delta=0.4, n=25",0.4,25,0
"14295","delta=0.4, n=25",0.4,25,0
"14296","delta=0.4, n=25",0.4,25,0
"14297","delta=0.4, n=25",0.4,25,0
"14298","delta=0.4, n=25",0.4,25,0
"14299","delta=0.4, n=25",0.4,25,1
"14300","delta=0.4, n=25",0.4,25,0
"14301","delta=0.4, n=25",0.4,25,0
"14302","delta=0.4, n=25",0.4,25,1
"14303","delta=0.4, n=25",0.4,25,0
"14304","delta=0.4, n=25",0.4,25,1
"14305","delta=0.4, n=25",0.4,25,1
"14306","delta=0.4, n=25",0.4,25,0
"14307","delta=0.4, n=25",0.4,25,0
"14308","delta=0.4, n=25",0.4,25,0
"14309","delta=0.4, n=25",0.4,25,0
"14310","delta=0.4, n=25",0.4,25,0
"14311","delta=0.4, n=25",0.4,25,0
"14312","delta=0.4, n=25",0.4,25,0
"14313","delta=0.4, n=25",0.4,25,0
"14314","delta=0.4, n=25",0.4,25,0
"14315","delta=0.4, n=25",0.4,25,0
"14316","delta=0.4, n=25",0.4,25,0
"14317","delta=0.4, n=25",0.4,25,0
"14318","delta=0.4, n=25",0.4,25,1
"14319","delta=0.4, n=25",0.4,25,0
"14320","delta=0.4, n=25",0.4,25,1
"14321","delta=0.4, n=25",0.4,25,0
"14322","delta=0.4, n=25",0.4,25,1
"14323","delta=0.4, n=25",0.4,25,1
"14324","delta=0.4, n=25",0.4,25,0
"14325","delta=0.4, n=25",0.4,25,0
"14326","delta=0.4, n=25",0.4,25,0
"14327","delta=0.4, n=25",0.4,25,0
"14328","delta=0.4, n=25",0.4,25,0
"14329","delta=0.4, n=25",0.4,25,0
"14330","delta=0.4, n=25",0.4,25,0
"14331","delta=0.4, n=25",0.4,25,0
"14332","delta=0.4, n=25",0.4,25,0
"14333","delta=0.4, n=25",0.4,25,0
"14334","delta=0.4, n=25",0.4,25,0
"14335","delta=0.4, n=25",0.4,25,0
"14336","delta=0.4, n=25",0.4,25,0
"14337","delta=0.4, n=25",0.4,25,1
"14338","delta=0.4, n=25",0.4,25,1
"14339","delta=0.4, n=25",0.4,25,0
"14340","delta=0.4, n=25",0.4,25,0
"14341","delta=0.4, n=25",0.4,25,0
"14342","delta=0.4, n=25",0.4,25,0
"14343","delta=0.4, n=25",0.4,25,1
"14344","delta=0.4, n=25",0.4,25,0
"14345","delta=0.4, n=25",0.4,25,0
"14346","delta=0.4, n=25",0.4,25,0
"14347","delta=0.4, n=25",0.4,25,0
"14348","delta=0.4, n=25",0.4,25,0
"14349","delta=0.4, n=25",0.4,25,0
"14350","delta=0.4, n=25",0.4,25,0
"14351","delta=0.4, n=25",0.4,25,0
"14352","delta=0.4, n=25",0.4,25,0
"14353","delta=0.4, n=25",0.4,25,0
"14354","delta=0.4, n=25",0.4,25,0
"14355","delta=0.4, n=25",0.4,25,0
"14356","delta=0.4, n=25",0.4,25,0
"14357","delta=0.4, n=25",0.4,25,0
"14358","delta=0.4, n=25",0.4,25,0
"14359","delta=0.4, n=25",0.4,25,0
"14360","delta=0.4, n=25",0.4,25,0
"14361","delta=0.4, n=25",0.4,25,1
"14362","delta=0.4, n=25",0.4,25,0
"14363","delta=0.4, n=25",0.4,25,0
"14364","delta=0.4, n=25",0.4,25,1
"14365","delta=0.4, n=25",0.4,25,0
"14366","delta=0.4, n=25",0.4,25,0
"14367","delta=0.4, n=25",0.4,25,0
"14368","delta=0.4, n=25",0.4,25,0
"14369","delta=0.4, n=25",0.4,25,0
"14370","delta=0.4, n=25",0.4,25,0
"14371","delta=0.4, n=25",0.4,25,0
"14372","delta=0.4, n=25",0.4,25,0
"14373","delta=0.4, n=25",0.4,25,0
"14374","delta=0.4, n=25",0.4,25,1
"14375","delta=0.4, n=25",0.4,25,1
"14376","delta=0.4, n=25",0.4,25,1
"14377","delta=0.4, n=25",0.4,25,0
"14378","delta=0.4, n=25",0.4,25,0
"14379","delta=0.4, n=25",0.4,25,0
"14380","delta=0.4, n=25",0.4,25,1
"14381","delta=0.4, n=25",0.4,25,0
"14382","delta=0.4, n=25",0.4,25,1
"14383","delta=0.4, n=25",0.4,25,0
"14384","delta=0.4, n=25",0.4,25,0
"14385","delta=0.4, n=25",0.4,25,0
"14386","delta=0.4, n=25",0.4,25,0
"14387","delta=0.4, n=25",0.4,25,1
"14388","delta=0.4, n=25",0.4,25,0
"14389","delta=0.4, n=25",0.4,25,0
"14390","delta=0.4, n=25",0.4,25,1
"14391","delta=0.4, n=25",0.4,25,0
"14392","delta=0.4, n=25",0.4,25,1
"14393","delta=0.4, n=25",0.4,25,0
"14394","delta=0.4, n=25",0.4,25,0
"14395","delta=0.4, n=25",0.4,25,0
"14396","delta=0.4, n=25",0.4,25,0
"14397","delta=0.4, n=25",0.4,25,0
"14398","delta=0.4, n=25",0.4,25,0
"14399","delta=0.4, n=25",0.4,25,0
"14400","delta=0.4, n=25",0.4,25,0
"14401","delta=0.4, n=25",0.4,25,0
"14402","delta=0.4, n=25",0.4,25,0
"14403","delta=0.4, n=25",0.4,25,0
"14404","delta=0.4, n=25",0.4,25,0
"14405","delta=0.4, n=25",0.4,25,0
"14406","delta=0.4, n=25",0.4,25,1
"14407","delta=0.4, n=25",0.4,25,1
"14408","delta=0.4, n=25",0.4,25,0
"14409","delta=0.4, n=25",0.4,25,0
"14410","delta=0.4, n=25",0.4,25,0
"14411","delta=0.4, n=25",0.4,25,0
"14412","delta=0.4, n=25",0.4,25,1
"14413","delta=0.4, n=25",0.4,25,0
"14414","delta=0.4, n=25",0.4,25,0
"14415","delta=0.4, n=25",0.4,25,0
"14416","delta=0.4, n=25",0.4,25,0
"14417","delta=0.4, n=25",0.4,25,0
"14418","delta=0.4, n=25",0.4,25,1
"14419","delta=0.4, n=25",0.4,25,0
"14420","delta=0.4, n=25",0.4,25,1
"14421","delta=0.4, n=25",0.4,25,1
"14422","delta=0.4, n=25",0.4,25,1
"14423","delta=0.4, n=25",0.4,25,0
"14424","delta=0.4, n=25",0.4,25,0
"14425","delta=0.4, n=25",0.4,25,0
"14426","delta=0.4, n=25",0.4,25,0
"14427","delta=0.4, n=25",0.4,25,1
"14428","delta=0.4, n=25",0.4,25,1
"14429","delta=0.4, n=25",0.4,25,1
"14430","delta=0.4, n=25",0.4,25,0
"14431","delta=0.4, n=25",0.4,25,0
"14432","delta=0.4, n=25",0.4,25,1
"14433","delta=0.4, n=25",0.4,25,0
"14434","delta=0.4, n=25",0.4,25,0
"14435","delta=0.4, n=25",0.4,25,1
"14436","delta=0.4, n=25",0.4,25,0
"14437","delta=0.4, n=25",0.4,25,0
"14438","delta=0.4, n=25",0.4,25,1
"14439","delta=0.4, n=25",0.4,25,1
"14440","delta=0.4, n=25",0.4,25,1
"14441","delta=0.4, n=25",0.4,25,0
"14442","delta=0.4, n=25",0.4,25,0
"14443","delta=0.4, n=25",0.4,25,0
"14444","delta=0.4, n=25",0.4,25,1
"14445","delta=0.4, n=25",0.4,25,0
"14446","delta=0.4, n=25",0.4,25,1
"14447","delta=0.4, n=25",0.4,25,0
"14448","delta=0.4, n=25",0.4,25,0
"14449","delta=0.4, n=25",0.4,25,0
"14450","delta=0.4, n=25",0.4,25,0
"14451","delta=0.4, n=25",0.4,25,0
"14452","delta=0.4, n=25",0.4,25,1
"14453","delta=0.4, n=25",0.4,25,0
"14454","delta=0.4, n=25",0.4,25,1
"14455","delta=0.4, n=25",0.4,25,0
"14456","delta=0.4, n=25",0.4,25,0
"14457","delta=0.4, n=25",0.4,25,0
"14458","delta=0.4, n=25",0.4,25,0
"14459","delta=0.4, n=25",0.4,25,0
"14460","delta=0.4, n=25",0.4,25,0
"14461","delta=0.4, n=25",0.4,25,1
"14462","delta=0.4, n=25",0.4,25,0
"14463","delta=0.4, n=25",0.4,25,0
"14464","delta=0.4, n=25",0.4,25,0
"14465","delta=0.4, n=25",0.4,25,1
"14466","delta=0.4, n=25",0.4,25,0
"14467","delta=0.4, n=25",0.4,25,1
"14468","delta=0.4, n=25",0.4,25,0
"14469","delta=0.4, n=25",0.4,25,0
"14470","delta=0.4, n=25",0.4,25,1
"14471","delta=0.4, n=25",0.4,25,1
"14472","delta=0.4, n=25",0.4,25,1
"14473","delta=0.4, n=25",0.4,25,1
"14474","delta=0.4, n=25",0.4,25,0
"14475","delta=0.4, n=25",0.4,25,0
"14476","delta=0.4, n=25",0.4,25,1
"14477","delta=0.4, n=25",0.4,25,0
"14478","delta=0.4, n=25",0.4,25,1
"14479","delta=0.4, n=25",0.4,25,0
"14480","delta=0.4, n=25",0.4,25,0
"14481","delta=0.4, n=25",0.4,25,0
"14482","delta=0.4, n=25",0.4,25,1
"14483","delta=0.4, n=25",0.4,25,1
"14484","delta=0.4, n=25",0.4,25,0
"14485","delta=0.4, n=25",0.4,25,1
"14486","delta=0.4, n=25",0.4,25,1
"14487","delta=0.4, n=25",0.4,25,1
"14488","delta=0.4, n=25",0.4,25,1
"14489","delta=0.4, n=25",0.4,25,0
"14490","delta=0.4, n=25",0.4,25,0
"14491","delta=0.4, n=25",0.4,25,0
"14492","delta=0.4, n=25",0.4,25,0
"14493","delta=0.4, n=25",0.4,25,0
"14494","delta=0.4, n=25",0.4,25,0
"14495","delta=0.4, n=25",0.4,25,1
"14496","delta=0.4, n=25",0.4,25,0
"14497","delta=0.4, n=25",0.4,25,1
"14498","delta=0.4, n=25",0.4,25,0
"14499","delta=0.4, n=25",0.4,25,0
"14500","delta=0.4, n=25",0.4,25,0
"14501","delta=0.4, n=25",0.4,25,1
"14502","delta=0.4, n=25",0.4,25,0
"14503","delta=0.4, n=25",0.4,25,0
"14504","delta=0.4, n=25",0.4,25,0
"14505","delta=0.4, n=25",0.4,25,0
"14506","delta=0.4, n=25",0.4,25,0
"14507","delta=0.4, n=25",0.4,25,0
"14508","delta=0.4, n=25",0.4,25,0
"14509","delta=0.4, n=25",0.4,25,0
"14510","delta=0.4, n=25",0.4,25,0
"14511","delta=0.4, n=25",0.4,25,1
"14512","delta=0.4, n=25",0.4,25,0
"14513","delta=0.4, n=25",0.4,25,0
"14514","delta=0.4, n=25",0.4,25,1
"14515","delta=0.4, n=25",0.4,25,0
"14516","delta=0.4, n=25",0.4,25,1
"14517","delta=0.4, n=25",0.4,25,0
"14518","delta=0.4, n=25",0.4,25,0
"14519","delta=0.4, n=25",0.4,25,0
"14520","delta=0.4, n=25",0.4,25,0
"14521","delta=0.4, n=25",0.4,25,0
"14522","delta=0.4, n=25",0.4,25,1
"14523","delta=0.4, n=25",0.4,25,1
"14524","delta=0.4, n=25",0.4,25,1
"14525","delta=0.4, n=25",0.4,25,0
"14526","delta=0.4, n=25",0.4,25,1
"14527","delta=0.4, n=25",0.4,25,0
"14528","delta=0.4, n=25",0.4,25,0
"14529","delta=0.4, n=25",0.4,25,0
"14530","delta=0.4, n=25",0.4,25,0
"14531","delta=0.4, n=25",0.4,25,1
"14532","delta=0.4, n=25",0.4,25,0
"14533","delta=0.4, n=25",0.4,25,0
"14534","delta=0.4, n=25",0.4,25,1
"14535","delta=0.4, n=25",0.4,25,0
"14536","delta=0.4, n=25",0.4,25,0
"14537","delta=0.4, n=25",0.4,25,1
"14538","delta=0.4, n=25",0.4,25,0
"14539","delta=0.4, n=25",0.4,25,0
"14540","delta=0.4, n=25",0.4,25,0
"14541","delta=0.4, n=25",0.4,25,0
"14542","delta=0.4, n=25",0.4,25,1
"14543","delta=0.4, n=25",0.4,25,1
"14544","delta=0.4, n=25",0.4,25,0
"14545","delta=0.4, n=25",0.4,25,0
"14546","delta=0.4, n=25",0.4,25,0
"14547","delta=0.4, n=25",0.4,25,0
"14548","delta=0.4, n=25",0.4,25,1
"14549","delta=0.4, n=25",0.4,25,1
"14550","delta=0.4, n=25",0.4,25,1
"14551","delta=0.4, n=25",0.4,25,0
"14552","delta=0.4, n=25",0.4,25,0
"14553","delta=0.4, n=25",0.4,25,0
"14554","delta=0.4, n=25",0.4,25,0
"14555","delta=0.4, n=25",0.4,25,1
"14556","delta=0.4, n=25",0.4,25,0
"14557","delta=0.4, n=25",0.4,25,0
"14558","delta=0.4, n=25",0.4,25,0
"14559","delta=0.4, n=25",0.4,25,0
"14560","delta=0.4, n=25",0.4,25,0
"14561","delta=0.4, n=25",0.4,25,0
"14562","delta=0.4, n=25",0.4,25,0
"14563","delta=0.4, n=25",0.4,25,1
"14564","delta=0.4, n=25",0.4,25,0
"14565","delta=0.4, n=25",0.4,25,0
"14566","delta=0.4, n=25",0.4,25,0
"14567","delta=0.4, n=25",0.4,25,0
"14568","delta=0.4, n=25",0.4,25,0
"14569","delta=0.4, n=25",0.4,25,1
"14570","delta=0.4, n=25",0.4,25,0
"14571","delta=0.4, n=25",0.4,25,0
"14572","delta=0.4, n=25",0.4,25,0
"14573","delta=0.4, n=25",0.4,25,1
"14574","delta=0.4, n=25",0.4,25,0
"14575","delta=0.4, n=25",0.4,25,0
"14576","delta=0.4, n=25",0.4,25,1
"14577","delta=0.4, n=25",0.4,25,0
"14578","delta=0.4, n=25",0.4,25,0
"14579","delta=0.4, n=25",0.4,25,0
"14580","delta=0.4, n=25",0.4,25,0
"14581","delta=0.4, n=25",0.4,25,1
"14582","delta=0.4, n=25",0.4,25,1
"14583","delta=0.4, n=25",0.4,25,0
"14584","delta=0.4, n=25",0.4,25,0
"14585","delta=0.4, n=25",0.4,25,0
"14586","delta=0.4, n=25",0.4,25,0
"14587","delta=0.4, n=25",0.4,25,0
"14588","delta=0.4, n=25",0.4,25,0
"14589","delta=0.4, n=25",0.4,25,0
"14590","delta=0.4, n=25",0.4,25,0
"14591","delta=0.4, n=25",0.4,25,0
"14592","delta=0.4, n=25",0.4,25,0
"14593","delta=0.4, n=25",0.4,25,0
"14594","delta=0.4, n=25",0.4,25,1
"14595","delta=0.4, n=25",0.4,25,0
"14596","delta=0.4, n=25",0.4,25,0
"14597","delta=0.4, n=25",0.4,25,0
"14598","delta=0.4, n=25",0.4,25,0
"14599","delta=0.4, n=25",0.4,25,0
"14600","delta=0.4, n=25",0.4,25,0
"14601","delta=0.4, n=25",0.4,25,1
"14602","delta=0.4, n=25",0.4,25,0
"14603","delta=0.4, n=25",0.4,25,0
"14604","delta=0.4, n=25",0.4,25,1
"14605","delta=0.4, n=25",0.4,25,0
"14606","delta=0.4, n=25",0.4,25,0
"14607","delta=0.4, n=25",0.4,25,0
"14608","delta=0.4, n=25",0.4,25,0
"14609","delta=0.4, n=25",0.4,25,0
"14610","delta=0.4, n=25",0.4,25,1
"14611","delta=0.4, n=25",0.4,25,0
"14612","delta=0.4, n=25",0.4,25,0
"14613","delta=0.4, n=25",0.4,25,0
"14614","delta=0.4, n=25",0.4,25,1
"14615","delta=0.4, n=25",0.4,25,0
"14616","delta=0.4, n=25",0.4,25,0
"14617","delta=0.4, n=25",0.4,25,0
"14618","delta=0.4, n=25",0.4,25,0
"14619","delta=0.4, n=25",0.4,25,0
"14620","delta=0.4, n=25",0.4,25,1
"14621","delta=0.4, n=25",0.4,25,0
"14622","delta=0.4, n=25",0.4,25,0
"14623","delta=0.4, n=25",0.4,25,0
"14624","delta=0.4, n=25",0.4,25,1
"14625","delta=0.4, n=25",0.4,25,0
"14626","delta=0.4, n=25",0.4,25,0
"14627","delta=0.4, n=25",0.4,25,0
"14628","delta=0.4, n=25",0.4,25,0
"14629","delta=0.4, n=25",0.4,25,0
"14630","delta=0.4, n=25",0.4,25,0
"14631","delta=0.4, n=25",0.4,25,0
"14632","delta=0.4, n=25",0.4,25,0
"14633","delta=0.4, n=25",0.4,25,0
"14634","delta=0.4, n=25",0.4,25,0
"14635","delta=0.4, n=25",0.4,25,0
"14636","delta=0.4, n=25",0.4,25,0
"14637","delta=0.4, n=25",0.4,25,0
"14638","delta=0.4, n=25",0.4,25,0
"14639","delta=0.4, n=25",0.4,25,0
"14640","delta=0.4, n=25",0.4,25,0
"14641","delta=0.4, n=25",0.4,25,0
"14642","delta=0.4, n=25",0.4,25,1
"14643","delta=0.4, n=25",0.4,25,0
"14644","delta=0.4, n=25",0.4,25,0
"14645","delta=0.4, n=25",0.4,25,1
"14646","delta=0.4, n=25",0.4,25,0
"14647","delta=0.4, n=25",0.4,25,1
"14648","delta=0.4, n=25",0.4,25,0
"14649","delta=0.4, n=25",0.4,25,0
"14650","delta=0.4, n=25",0.4,25,1
"14651","delta=0.4, n=25",0.4,25,0
"14652","delta=0.4, n=25",0.4,25,0
"14653","delta=0.4, n=25",0.4,25,0
"14654","delta=0.4, n=25",0.4,25,0
"14655","delta=0.4, n=25",0.4,25,0
"14656","delta=0.4, n=25",0.4,25,0
"14657","delta=0.4, n=25",0.4,25,0
"14658","delta=0.4, n=25",0.4,25,0
"14659","delta=0.4, n=25",0.4,25,0
"14660","delta=0.4, n=25",0.4,25,0
"14661","delta=0.4, n=25",0.4,25,0
"14662","delta=0.4, n=25",0.4,25,0
"14663","delta=0.4, n=25",0.4,25,1
"14664","delta=0.4, n=25",0.4,25,0
"14665","delta=0.4, n=25",0.4,25,0
"14666","delta=0.4, n=25",0.4,25,0
"14667","delta=0.4, n=25",0.4,25,0
"14668","delta=0.4, n=25",0.4,25,0
"14669","delta=0.4, n=25",0.4,25,0
"14670","delta=0.4, n=25",0.4,25,0
"14671","delta=0.4, n=25",0.4,25,0
"14672","delta=0.4, n=25",0.4,25,0
"14673","delta=0.4, n=25",0.4,25,0
"14674","delta=0.4, n=25",0.4,25,0
"14675","delta=0.4, n=25",0.4,25,0
"14676","delta=0.4, n=25",0.4,25,0
"14677","delta=0.4, n=25",0.4,25,0
"14678","delta=0.4, n=25",0.4,25,1
"14679","delta=0.4, n=25",0.4,25,0
"14680","delta=0.4, n=25",0.4,25,0
"14681","delta=0.4, n=25",0.4,25,0
"14682","delta=0.4, n=25",0.4,25,0
"14683","delta=0.4, n=25",0.4,25,1
"14684","delta=0.4, n=25",0.4,25,0
"14685","delta=0.4, n=25",0.4,25,0
"14686","delta=0.4, n=25",0.4,25,0
"14687","delta=0.4, n=25",0.4,25,0
"14688","delta=0.4, n=25",0.4,25,0
"14689","delta=0.4, n=25",0.4,25,0
"14690","delta=0.4, n=25",0.4,25,0
"14691","delta=0.4, n=25",0.4,25,0
"14692","delta=0.4, n=25",0.4,25,0
"14693","delta=0.4, n=25",0.4,25,1
"14694","delta=0.4, n=25",0.4,25,0
"14695","delta=0.4, n=25",0.4,25,0
"14696","delta=0.4, n=25",0.4,25,0
"14697","delta=0.4, n=25",0.4,25,0
"14698","delta=0.4, n=25",0.4,25,0
"14699","delta=0.4, n=25",0.4,25,0
"14700","delta=0.4, n=25",0.4,25,0
"14701","delta=0.4, n=25",0.4,25,0
"14702","delta=0.4, n=25",0.4,25,0
"14703","delta=0.4, n=25",0.4,25,0
"14704","delta=0.4, n=25",0.4,25,0
"14705","delta=0.4, n=25",0.4,25,0
"14706","delta=0.4, n=25",0.4,25,0
"14707","delta=0.4, n=25",0.4,25,1
"14708","delta=0.4, n=25",0.4,25,1
"14709","delta=0.4, n=25",0.4,25,0
"14710","delta=0.4, n=25",0.4,25,0
"14711","delta=0.4, n=25",0.4,25,0
"14712","delta=0.4, n=25",0.4,25,0
"14713","delta=0.4, n=25",0.4,25,1
"14714","delta=0.4, n=25",0.4,25,0
"14715","delta=0.4, n=25",0.4,25,0
"14716","delta=0.4, n=25",0.4,25,0
"14717","delta=0.4, n=25",0.4,25,0
"14718","delta=0.4, n=25",0.4,25,0
"14719","delta=0.4, n=25",0.4,25,1
"14720","delta=0.4, n=25",0.4,25,0
"14721","delta=0.4, n=25",0.4,25,0
"14722","delta=0.4, n=25",0.4,25,0
"14723","delta=0.4, n=25",0.4,25,0
"14724","delta=0.4, n=25",0.4,25,0
"14725","delta=0.4, n=25",0.4,25,0
"14726","delta=0.4, n=25",0.4,25,0
"14727","delta=0.4, n=25",0.4,25,0
"14728","delta=0.4, n=25",0.4,25,0
"14729","delta=0.4, n=25",0.4,25,0
"14730","delta=0.4, n=25",0.4,25,0
"14731","delta=0.4, n=25",0.4,25,0
"14732","delta=0.4, n=25",0.4,25,0
"14733","delta=0.4, n=25",0.4,25,1
"14734","delta=0.4, n=25",0.4,25,0
"14735","delta=0.4, n=25",0.4,25,0
"14736","delta=0.4, n=25",0.4,25,1
"14737","delta=0.4, n=25",0.4,25,0
"14738","delta=0.4, n=25",0.4,25,1
"14739","delta=0.4, n=25",0.4,25,0
"14740","delta=0.4, n=25",0.4,25,1
"14741","delta=0.4, n=25",0.4,25,1
"14742","delta=0.4, n=25",0.4,25,0
"14743","delta=0.4, n=25",0.4,25,0
"14744","delta=0.4, n=25",0.4,25,0
